1.18E+07;7.27E+07;159287;1.86E+07
1.29E+07;7.27E+07;172807;1.84E+07
1.39E+07;7.27E+07;172807;1.84E+07
1.49E+07;7.27E+07;172808;1.84E+07
1.64E+07;7.27E+07;172808;1.84E+07
1.95E+07;7.27E+07;172808;1.84E+07
2.05E+07;7.27E+07;172808;1.84E+07
2.16E+07;7.27E+07;172808;1.84E+07
2.26E+07;7.27E+07;172808;1.84E+07
2.37E+07;7.27E+07;172808;1.84E+07
2.58E+07;7.27E+07;172808;1.84E+07
3.00E+07;7.27E+07;172808;1.84E+07
3.11E+07;7.27E+07;172808;1.84E+07
3.22E+07;7.27E+07;172808;1.84E+07
3.33E+07;7.27E+07;172808;1.84E+07
3.55E+07;7.27E+07;172808;1.84E+07
3.98E+07;7.27E+07;172808;1.84E+07
4.86E+07;7.27E+07;172808;1.84E+07
4.97E+07;7.27E+07;172808;1.84E+07
5.08E+07;7.27E+07;172808;1.84E+07
5.20E+07;7.27E+07;172808;1.84E+07
5.31E+07;7.27E+07;172808;1.84E+07
5.53E+07;7.27E+07;172808;1.84E+07
5.98E+07;7.27E+07;172808;1.84E+07
6.88E+07;7.27E+07;172808;1.84E+07
8.43E+07;7.27E+07;172809;1.84E+07
8.55E+07;7.27E+07;172809;1.84E+07
8.67E+07;7.27E+07;172810;1.84E+07
8.79E+07;7.27E+07;172812;1.84E+07
8.91E+07;7.27E+07;172816;1.84E+07
9.15E+07;7.27E+07;172825;1.84E+07
9.62E+07;7.27E+07;172842;1.84E+07
1.06E+08;7.27E+07;172875;1.84E+07
1.21E+08;7.27E+07;172942;1.84E+07
1.37E+08;7.27E+07;173076;1.84E+07
1.52E+08;7.27E+07;173345;1.84E+07
1.54E+08;7.27E+07;173882;1.84E+07
1.55E+08;7.27E+07;174955;1.84E+07
1.56E+08;7.27E+07;177103;1.84E+07
1.58E+08;7.27E+07;181398;1.84E+07
1.60E+08;7.27E+07;189988;1.83E+07
1.66E+08;7.27E+07;202873;1.82E+07
1.76E+08;7.27E+07;228643;1.80E+07
1.92E+08;7.27E+07;267297;1.78E+07
2.07E+08;7.27E+07;325279;1.77E+07
2.23E+08;7.27E+07;394178;1.72E+07
2.38E+08;7.27E+07;463077;1.70E+07
2.54E+08;7.27E+07;531976;1.69E+07
2.69E+08;7.27E+07;669775;1.65E+07
2.85E+08;7.27E+07;807573;1.63E+07
3.01E+08;7.27E+07;945371;1.62E+07
3.16E+08;7.27E+07;1.08E+06;1.59E+07
3.32E+08;7.27E+07;1.29E+06;1.57E+07
3.47E+08;7.27E+07;1.50E+06;1.57E+07
3.63E+08;7.27E+07;1.70E+06;1.53E+07
3.78E+08;7.27E+07;2.01E+06;1.52E+07
3.94E+08;7.27E+07;2.32E+06;1.52E+07
4.09E+08;7.27E+07;2.63E+06;1.49E+07
4.25E+08;7.27E+07;3.10E+06;1.48E+07
4.41E+08;7.27E+07;3.56E+06;1.47E+07
4.56E+08;7.27E+07;4.03E+06;1.45E+07
4.72E+08;7.27E+07;4.73E+06;1.44E+07
4.87E+08;7.27E+07;5.42E+06;1.44E+07
5.03E+08;7.27E+07;6.12E+06;1.41E+07
5.18E+08;7.27E+07;6.82E+06;1.41E+07
5.34E+08;7.27E+07;7.52E+06;1.40E+07
5.49E+08;7.27E+07;8.21E+06;1.39E+07
5.65E+08;7.27E+07;9.26E+06;1.38E+07
5.80E+08;7.27E+07;1.08E+07;1.38E+07
5.96E+08;7.27E+07;1.18E+07;1.36E+07
6.12E+08;7.27E+07;1.29E+07;1.36E+07
6.27E+08;7.27E+07;1.39E+07;1.36E+07
6.43E+08;7.27E+07;1.49E+07;1.35E+07
6.43E+08;7.27E+07;1.64E+07;1.35E+07
6.43E+08;7.27E+07;1.95E+07;1.35E+07
6.44E+08;7.27E+07;2.05E+07;1.32E+07
6.44E+08;7.27E+07;2.16E+07;1.32E+07
6.46E+08;7.27E+07;2.26E+07;1.33E+07
6.47E+08;7.34E+07;2.37E+07;1.32E+07
6.47E+08;7.57E+07;2.58E+07;1.32E+07
6.48E+08;7.95E+07;3.00E+07;1.32E+07
6.49E+08;8.39E+07;3.11E+07;1.30E+07
6.50E+08;8.68E+07;3.22E+07;1.30E+07
6.50E+08;8.91E+07;3.33E+07;1.30E+07
6.51E+08;9.10E+07;3.55E+07;1.30E+07
6.52E+08;9.25E+07;3.98E+07;1.30E+07
6.53E+08;9.38E+07;4.86E+07;1.30E+07
6.54E+08;9.50E+07;4.97E+07;1.27E+07
6.54E+08;9.60E+07;5.08E+07;1.28E+07
6.55E+08;9.71E+07;5.20E+07;1.28E+07
6.56E+08;9.80E+07;5.31E+07;1.28E+07
6.57E+08;9.89E+07;5.53E+07;1.28E+07
6.58E+08;1.00E+08;5.98E+07;1.28E+07
6.59E+08;1.01E+08;6.88E+07;1.28E+07
6.60E+08;1.02E+08;8.43E+07;1.28E+07
6.61E+08;1.03E+08;8.55E+07;1.24E+07
6.62E+08;1.04E+08;8.67E+07;1.25E+07
6.62E+08;1.05E+08;8.79E+07;1.25E+07
6.63E+08;1.05E+08;8.91E+07;1.26E+07
6.64E+08;1.06E+08;9.15E+07;1.26E+07
6.64E+08;1.07E+08;9.62E+07;1.26E+07
6.65E+08;1.07E+08;1.06E+08;1.26E+07
6.66E+08;1.08E+08;1.21E+08;1.26E+07
6.66E+08;1.08E+08;1.37E+08;1.26E+07
6.67E+08;1.09E+08;1.52E+08;1.26E+07
6.68E+08;1.09E+08;1.54E+08;1.22E+07
6.69E+08;1.10E+08;1.55E+08;1.23E+07
6.70E+08;1.11E+08;1.56E+08;1.23E+07
6.71E+08;1.12E+08;1.58E+08;1.23E+07
6.72E+08;1.12E+08;1.60E+08;1.23E+07
6.73E+08;1.13E+08;1.66E+08;1.24E+07
6.74E+08;1.13E+08;1.76E+08;1.24E+07
6.74E+08;1.14E+08;1.92E+08;1.24E+07
6.75E+08;1.15E+08;2.07E+08;1.24E+07
6.76E+08;1.15E+08;2.23E+08;1.24E+07
6.77E+08;1.16E+08;2.38E+08;1.24E+07
6.78E+08;1.16E+08;2.54E+08;1.24E+07
6.79E+08;1.17E+08;2.69E+08;1.24E+07
6.80E+08;1.17E+08;2.85E+08;1.24E+07
6.81E+08;1.18E+08;3.01E+08;1.24E+07
6.82E+08;1.18E+08;3.16E+08;1.24E+07
6.82E+08;1.19E+08;3.32E+08;1.24E+07
6.83E+08;1.19E+08;3.47E+08;1.23E+07
6.84E+08;1.20E+08;3.63E+08;1.23E+07
6.85E+08;1.20E+08;3.78E+08;1.23E+07
6.85E+08;1.20E+08;3.94E+08;1.23E+07
6.86E+08;1.21E+08;4.09E+08;1.23E+07
6.87E+08;1.21E+08;4.25E+08;1.23E+07
6.88E+08;1.22E+08;4.41E+08;1.23E+07
6.89E+08;1.22E+08;4.56E+08;1.23E+07
6.89E+08;1.22E+08;4.72E+08;1.23E+07
6.90E+08;1.22E+08;4.87E+08;1.23E+07
6.91E+08;1.23E+08;5.03E+08;1.23E+07
6.93E+08;1.23E+08;5.18E+08;1.23E+07
6.93E+08;1.24E+08;5.34E+08;1.22E+07
6.94E+08;1.24E+08;5.49E+08;1.22E+07
6.95E+08;1.25E+08;5.65E+08;1.22E+07
6.97E+08;1.25E+08;5.80E+08;1.22E+07
6.98E+08;1.25E+08;5.96E+08;1.22E+07
6.99E+08;1.26E+08;6.12E+08;1.22E+07
7.00E+08;1.26E+08;6.27E+08;1.22E+07
7.01E+08;1.27E+08;6.43E+08;1.22E+07
7.02E+08;1.27E+08;6.43E+08;1.15E+07
7.03E+08;1.27E+08;6.43E+08;1.17E+07
7.04E+08;1.28E+08;6.44E+08;1.17E+07
7.05E+08;1.28E+08;6.44E+08;1.18E+07
7.06E+08;1.28E+08;6.46E+08;1.19E+07
7.07E+08;1.29E+08;6.47E+08;1.16E+07
7.08E+08;1.29E+08;6.47E+08;1.10E+07
7.08E+08;1.29E+08;6.48E+08;1.01E+07
7.10E+08;1.30E+08;6.49E+08;9.21E+06
7.11E+08;1.30E+08;6.50E+08;8.75E+06
7.12E+08;1.30E+08;6.50E+08;8.38E+06
7.13E+08;1.31E+08;6.51E+08;8.06E+06
7.14E+08;1.31E+08;6.52E+08;7.73E+06
7.15E+08;1.31E+08;6.53E+08;7.44E+06
7.16E+08;1.31E+08;6.54E+08;7.20E+06
7.17E+08;1.32E+08;6.54E+08;7.01E+06
7.19E+08;1.32E+08;6.55E+08;6.84E+06
7.19E+08;1.32E+08;6.56E+08;6.68E+06
7.20E+08;1.32E+08;6.57E+08;6.51E+06
7.21E+08;1.33E+08;6.58E+08;6.29E+06
7.21E+08;1.33E+08;6.59E+08;6.10E+06
7.23E+08;1.33E+08;6.60E+08;5.98E+06
7.24E+08;1.33E+08;6.61E+08;5.87E+06
7.25E+08;1.34E+08;6.62E+08;5.77E+06
7.26E+08;1.34E+08;6.62E+08;5.69E+06
7.26E+08;1.34E+08;6.63E+08;5.61E+06
7.27E+08;1.34E+08;6.64E+08;5.54E+06
7.28E+08;1.34E+08;6.64E+08;5.44E+06
7.29E+08;1.35E+08;6.65E+08;5.38E+06
7.30E+08;1.35E+08;6.66E+08;5.33E+06
7.32E+08;1.35E+08;6.66E+08;5.27E+06
7.33E+08;1.35E+08;6.67E+08;5.20E+06
7.34E+08;1.36E+08;6.68E+08;5.12E+06
7.35E+08;1.36E+08;6.69E+08;5.05E+06
7.36E+08;1.36E+08;6.70E+08;4.98E+06
7.37E+08;1.36E+08;6.71E+08;4.89E+06
7.38E+08;1.36E+08;6.72E+08;4.83E+06
