3.16E+08;7.27E+07;;
3.32E+08;7.27E+07;;
3.47E+08;7.27E+07;;
3.63E+08;7.27E+07;;
3.78E+08;7.27E+07;;
3.94E+08;7.27E+07;;
4.09E+08;7.27E+07;;
4.25E+08;7.27E+07;;
4.41E+08;7.27E+07;;
4.56E+08;7.27E+07;;
4.72E+08;7.27E+07;;
4.87E+08;7.27E+07;;
5.03E+08;7.27E+07;;
5.18E+08;7.27E+07;;
5.34E+08;7.27E+07;;
5.49E+08;7.27E+07;;
5.65E+08;7.27E+07;;
5.80E+08;7.27E+07;;
5.96E+08;7.27E+07;;
6.12E+08;7.27E+07;;
6.27E+08;7.27E+07;;
6.43E+08;7.27E+07;;
6.43E+08;7.27E+07;;
6.43E+08;7.27E+07;;
6.44E+08;7.27E+07;;
6.44E+08;7.27E+07;;
6.46E+08;7.27E+07;;
6.47E+08;7.34E+07;;
6.47E+08;7.57E+07;;
6.48E+08;7.95E+07;;
6.49E+08;8.39E+07;;
6.50E+08;8.68E+07;;
6.50E+08;8.91E+07;;
6.51E+08;9.10E+07;;
6.52E+08;9.25E+07;;
6.53E+08;9.38E+07;;
6.54E+08;9.50E+07;;
6.54E+08;9.60E+07;;
6.55E+08;9.71E+07;;
6.56E+08;9.80E+07;;
6.57E+08;9.89E+07;;
6.58E+08;1.00E+08;;
6.59E+08;1.01E+08;;
6.60E+08;1.02E+08;;
6.61E+08;1.03E+08;;
6.62E+08;1.04E+08;;
6.62E+08;1.05E+08;;
6.63E+08;1.05E+08;;
6.64E+08;1.06E+08;;
6.64E+08;1.07E+08;;
6.65E+08;1.07E+08;;
6.66E+08;1.08E+08;;
6.66E+08;1.08E+08;;
6.67E+08;1.09E+08;;
6.68E+08;1.09E+08;;
6.69E+08;1.10E+08;;
6.70E+08;1.11E+08;;
6.71E+08;1.12E+08;;
6.72E+08;1.12E+08;;
6.73E+08;1.13E+08;;
6.74E+08;1.13E+08;;
6.74E+08;1.14E+08;;
6.75E+08;1.15E+08;;
6.76E+08;1.15E+08;;
6.77E+08;1.16E+08;;
6.78E+08;1.16E+08;;
6.79E+08;1.17E+08;;
6.80E+08;1.17E+08;;
6.81E+08;1.18E+08;;
6.82E+08;1.18E+08;;
6.82E+08;1.19E+08;;
6.83E+08;1.19E+08;;
6.84E+08;1.20E+08;;
6.85E+08;1.20E+08;;
6.85E+08;1.20E+08;;
6.86E+08;1.21E+08;;
6.87E+08;1.21E+08;;
6.88E+08;1.22E+08;;
6.89E+08;1.22E+08;;
6.89E+08;1.22E+08;;
6.90E+08;1.22E+08;;
6.91E+08;1.23E+08;;
6.93E+08;1.23E+08;;
6.93E+08;1.24E+08;;
6.94E+08;1.24E+08;;
6.95E+08;1.25E+08;;
6.97E+08;1.25E+08;;
6.98E+08;1.25E+08;;
6.99E+08;1.26E+08;;
7.00E+08;1.26E+08;;
7.01E+08;1.27E+08;;
7.02E+08;1.27E+08;;
7.03E+08;1.27E+08;;
7.04E+08;1.28E+08;;
7.05E+08;1.28E+08;;
7.06E+08;1.28E+08;;
7.07E+08;1.29E+08;;
7.08E+08;1.29E+08;;
7.08E+08;1.29E+08;;
7.10E+08;1.30E+08;;
7.11E+08;1.30E+08;;
7.12E+08;1.30E+08;;
7.13E+08;1.31E+08;;
7.14E+08;1.31E+08;;
7.15E+08;1.31E+08;;
7.16E+08;1.31E+08;;
7.17E+08;1.32E+08;;
7.19E+08;1.32E+08;;
7.19E+08;1.32E+08;;
7.20E+08;1.32E+08;;
7.21E+08;1.33E+08;;
7.21E+08;1.33E+08;;
7.23E+08;1.33E+08;;
7.24E+08;1.33E+08;;
7.25E+08;1.34E+08;;
7.26E+08;1.34E+08;;
7.26E+08;1.34E+08;;
7.27E+08;1.34E+08;;
7.28E+08;1.34E+08;;
7.29E+08;1.35E+08;;
7.30E+08;1.35E+08;;
7.32E+08;1.35E+08;;
7.33E+08;1.35E+08;;
7.34E+08;1.36E+08;;
7.35E+08;1.36E+08;;
7.36E+08;1.36E+08;;
7.37E+08;1.36E+08;;
7.38E+08;1.36E+08;;
7.39E+08;1.37E+08;;
7.41E+08;1.37E+08;;
7.41E+08;1.37E+08;;
7.42E+08;1.37E+08;;
7.43E+08;1.37E+08;;
7.43E+08;1.38E+08;;
7.45E+08;1.38E+08;;
7.47E+08;1.38E+08;;
7.48E+08;1.38E+08;;
7.49E+08;1.39E+08;;
7.50E+08;1.39E+08;;
7.51E+08;1.39E+08;;
7.53E+08;1.39E+08;;
7.53E+08;1.39E+08;;
7.54E+08;1.39E+08;;
7.55E+08;1.40E+08;;
7.56E+08;1.40E+08;;
7.57E+08;1.40E+08;;
7.59E+08;1.40E+08;;
7.60E+08;1.40E+08;;
7.60E+08;1.40E+08;;
7.61E+08;1.41E+08;;
7.62E+08;1.41E+08;;
7.63E+08;1.41E+08;;
7.65E+08;1.41E+08;;
7.66E+08;1.41E+08;;
7.67E+08;1.41E+08;;
7.67E+08;1.42E+08;;
7.69E+08;1.42E+08;;
7.70E+08;1.42E+08;;
7.71E+08;1.42E+08;;
7.73E+08;1.42E+08;;
7.74E+08;1.42E+08;;
7.74E+08;1.43E+08;;
7.75E+08;1.43E+08;;
7.76E+08;1.43E+08;;
7.78E+08;1.43E+08;;
7.81E+08;1.43E+08;;
7.81E+08;1.44E+08;;
7.82E+08;1.44E+08;;
7.83E+08;1.44E+08;;
7.84E+08;1.44E+08;;
7.85E+08;1.44E+08;;
7.87E+08;1.44E+08;;
7.88E+08;1.44E+08;;
7.89E+08;1.44E+08;;
7.90E+08;1.45E+08;;
7.91E+08;1.45E+08;;
7.92E+08;1.45E+08;;
7.94E+08;1.45E+08;;
7.96E+08;1.45E+08;;
7.97E+08;1.45E+08;;
7.97E+08;1.45E+08;;
7.98E+08;1.46E+08;;
7.99E+08;1.46E+08;;
8.00E+08;1.46E+08;;
8.02E+08;1.46E+08;;
8.04E+08;1.46E+08;;
8.05E+08;1.46E+08;;
8.06E+08;1.46E+08;;
8.07E+08;1.46E+08;;
8.08E+08;1.47E+08;;
8.10E+08;1.47E+08;;
8.12E+08;1.47E+08;;
8.13E+08;1.47E+08;;
8.14E+08;1.47E+08;;
8.14E+08;1.47E+08;;
8.16E+08;1.47E+08;;
8.17E+08;1.48E+08;;
8.19E+08;1.48E+08;;
8.21E+08;1.48E+08;;
8.22E+08;1.48E+08;;
8.23E+08;1.48E+08;;
8.24E+08;1.48E+08;;
8.25E+08;1.48E+08;;
8.26E+08;1.48E+08;;
8.28E+08;1.49E+08;;
8.30E+08;1.49E+08;;
8.31E+08;1.49E+08;;
8.32E+08;1.49E+08;;
8.33E+08;1.49E+08;;
8.35E+08;1.49E+08;;
8.36E+08;1.49E+08;;
8.38E+08;1.49E+08;;
8.40E+08;1.50E+08;;
8.41E+08;1.50E+08;;
8.42E+08;1.50E+08;;
8.43E+08;1.50E+08;;
8.45E+08;1.50E+08;;
8.46E+08;1.50E+08;;
8.48E+08;1.50E+08;;
8.50E+08;1.50E+08;;
8.52E+08;1.51E+08;;
8.53E+08;1.51E+08;;
8.54E+08;1.51E+08;;
8.55E+08;1.51E+08;;
8.56E+08;1.51E+08;;
8.58E+08;1.51E+08;;
8.60E+08;1.51E+08;;
8.63E+08;1.51E+08;;
8.64E+08;1.51E+08;;
8.64E+08;1.51E+08;;
8.65E+08;1.52E+08;;
8.66E+08;1.52E+08;;
8.68E+08;1.52E+08;;
8.71E+08;1.52E+08;;
8.75E+08;1.52E+08;;
8.75E+08;1.52E+08;;
8.76E+08;1.52E+08;;
8.76E+08;1.52E+08;;
8.77E+08;1.52E+08;;
8.79E+08;1.52E+08;;
8.81E+08;1.53E+08;;
8.84E+08;1.53E+08;;
8.85E+08;1.53E+08;;
8.86E+08;1.53E+08;;
8.87E+08;1.53E+08;;
8.88E+08;1.53E+08;;
8.89E+08;1.53E+08;;
8.91E+08;1.53E+08;;
8.93E+08;1.53E+08;;
8.96E+08;1.54E+08;;
8.98E+08;1.54E+08;;
8.99E+08;1.54E+08;;
9.00E+08;1.54E+08;;
9.01E+08;1.54E+08;;
9.02E+08;1.54E+08;;
9.03E+08;1.54E+08;;
9.05E+08;1.54E+08;;
9.09E+08;1.54E+08;;
9.11E+08;1.54E+08;;
9.12E+08;1.55E+08;;
9.14E+08;1.55E+08;;
9.15E+08;1.55E+08;;
9.16E+08;1.55E+08;;
9.17E+08;1.55E+08;;
9.20E+08;1.55E+08;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
