Time (s), Node Label, Z Position (m), U1 Displacement (m)
24559262.0,155,-4090.89770507812,-0.00309273274615407
24559262.0,156,-4092.18359375,-0.00310079962946475
24559262.0,157,-4093.42407226562,-0.00310859410092235
24559262.0,158,-4094.62060546875,-0.00311610498465598
24559262.0,159,-4095.77514648438,-0.00312332320027053
24559262.0,160,-4096.88916015625,-0.00313035654835403
24559262.0,161,-4097.96337890625,-0.00313687906600535
24559262.0,162,-4099.0,-0.00314331194385886
24559262.0,626,-2501.0,-5.07736403960735e-05
24559262.0,627,-2502.01684570312,-5.08897901454475e-05
24559262.0,628,-2503.05053710938,-5.09889141540043e-05
24559262.0,629,-2504.1015625,-5.10978316015098e-05
24559262.0,630,-2505.17016601562,-5.12060651089996e-05
24559262.0,631,-2506.25659179688,-5.13158593093976e-05
24559262.0,632,-2507.361328125,-5.1427872676868e-05
24559262.0,633,-2508.484375,-5.15422289026901e-05
24559262.0,634,-2509.62622070312,-5.16581130796112e-05
24559262.0,635,-2510.78735351562,-5.17760054208338e-05
24559262.0,636,-2511.9677734375,-5.18957494932692e-05
24559262.0,637,-2513.16796875,-5.20175090059638e-05
24559262.0,638,-2514.38818359375,-5.21412584930658e-05
24559262.0,639,-2515.62890625,-5.22672053193673e-05
24559262.0,640,-2516.89013671875,-5.23950948263519e-05
24559262.0,641,-2518.1728515625,-5.25257019035053e-05
24559262.0,642,-2519.47680664062,-5.26576004631352e-05
24559262.0,643,-2520.80249023438,-5.27920819877181e-05
24559262.0,644,-2522.150390625,-5.29293502040673e-05
24559262.0,645,-2523.52099609375,-5.30679571966175e-05
24559262.0,646,-2524.91430664062,-5.32099293195643e-05
24559262.0,647,-2526.3310546875,-5.33535785507411e-05
24559262.0,648,-2527.771484375,-5.34997307113372e-05
24559262.0,649,-2529.23608398438,-5.3648320317734e-05
24559262.0,650,-2530.72509765625,-5.37989835720509e-05
24559262.0,651,-2532.23901367188,-5.39530265086796e-05
24559262.0,652,-2533.7783203125,-5.41096633241978e-05
24559262.0,653,-2535.34326171875,-5.42681154911406e-05
24559262.0,654,-2536.93432617188,-5.4429612646345e-05
24559262.0,655,-2538.55224609375,-5.45940529264044e-05
24559262.0,656,-2540.19702148438,-5.47608615306672e-05
24559262.0,657,-2541.86938476562,-5.49300784769002e-05
24559262.0,658,-2543.56982421875,-5.51025586901233e-05
24559262.0,659,-2545.29858398438,-5.52783531020395e-05
24559262.0,660,-2547.05615234375,-5.54567777726334e-05
24559262.0,661,-2548.84326171875,-5.56380837224424e-05
24559262.0,662,-2550.66015625,-5.58227620786056e-05
24559262.0,663,-2552.50756835938,-5.60097505513113e-05
24559262.0,664,-2554.38598632812,-5.61998167540878e-05
24559262.0,665,-2556.29565429688,-5.63943503948394e-05
24559262.0,666,-2558.2373046875,-5.65912778256461e-05
24559262.0,667,-2560.21142578125,-5.67911847610958e-05
24559262.0,668,-2562.21850585938,-5.69951480429154e-05
24559262.0,669,-2564.25903320312,-5.72021162952296e-05
24559262.0,670,-2566.333984375,-5.74122968828306e-05
24559262.0,671,-2568.44360351562,-5.76267848373391e-05
24559262.0,672,-2570.58837890625,-5.78448780288454e-05
24559262.0,673,-2572.76904296875,-5.80657979298849e-05
24559262.0,674,-2574.98608398438,-5.82908469368704e-05
24559262.0,675,-2577.24047851562,-5.85199704801198e-05
24559262.0,676,-2579.53247070312,-5.87525282753631e-05
24559262.0,677,-2581.86279296875,-5.89888004469685e-05
24559262.0,678,-2584.23193359375,-5.92291689827107e-05
24559262.0,679,-2586.64086914062,-5.94729899603408e-05
24559262.0,680,-2589.09008789062,-5.97220205236226e-05
24559262.0,681,-2591.58032226562,-5.99749837419949e-05
24559262.0,682,-2594.11206054688,-6.02318978053518e-05
24559262.0,683,-2596.68627929688,-6.04927881795447e-05
24559262.0,684,-2599.30346679688,-6.07581278018188e-05
24559262.0,685,-2601.96459960938,-6.10291499469895e-05
24559262.0,686,-2604.67016601562,-6.13029624219052e-05
24559262.0,687,-2607.4208984375,-6.15823082625866e-05
24559262.0,688,-2610.21752929688,-6.18657941231504e-05
24559262.0,689,-2613.06127929688,-6.21547005721368e-05
24559262.0,690,-2615.95239257812,-6.2448023527395e-05
24559262.0,691,-2618.89184570312,-6.27456611255184e-05
24559262.0,692,-2621.88037109375,-6.30494760116562e-05
24559262.0,693,-2624.9189453125,-6.33575182291679e-05
24559262.0,694,-2628.00854492188,-6.36715776636265e-05
24559262.0,695,-2631.14965820312,-6.39900026726536e-05
24559262.0,696,-2634.34326171875,-6.43137536826544e-05
24559262.0,697,-2637.59033203125,-6.46429107291624e-05
24559262.0,698,-2640.89184570312,-6.49788198643364e-05
24559262.0,699,-2644.24853515625,-6.53189563308842e-05
24559262.0,700,-2647.66137695312,-6.5665110014379e-05
24559262.0,701,-2651.13110351562,-6.60180157865398e-05
24559262.0,702,-2654.65893554688,-6.63748360238969e-05
24559262.0,703,-2658.24584960938,-6.67389176669531e-05
24559262.0,704,-2661.89282226562,-6.7109489464201e-05
24559262.0,705,-2665.60083007812,-6.74857874400914e-05
24559262.0,706,-2669.37060546875,-6.78676296956837e-05
24559262.0,707,-2673.20361328125,-6.82569661876187e-05
24559262.0,708,-2677.10083007812,-6.86520506860688e-05
24559262.0,709,-2681.06298828125,-6.90541273797862e-05
24559262.0,710,-2685.09155273438,-6.94627960911021e-05
24559262.0,711,-2689.1875,-6.98786388966255e-05
24559262.0,712,-2693.35205078125,-7.03016412444413e-05
24559262.0,713,-2697.58618164062,-7.07303261151537e-05
24559262.0,714,-2701.89111328125,-7.1167349233292e-05
24559262.0,715,-2706.26806640625,-7.16123395250179e-05
24559262.0,716,-2710.71826171875,-7.20627358532511e-05
24559262.0,717,-2715.24267578125,-7.25223289919086e-05
24559262.0,718,-2719.84301757812,-7.29892708477564e-05
24559262.0,719,-2724.52026367188,-7.3463364969939e-05
24559262.0,720,-2729.27563476562,-7.39461975172162e-05
24559262.0,721,-2734.11059570312,-7.44369172025472e-05
24559262.0,722,-2739.02661132812,-7.49353057472035e-05
24559262.0,723,-2744.02465820312,-7.54420470912009e-05
24559262.0,724,-2749.1064453125,-7.59585163905285e-05
24559262.0,725,-2754.27294921875,-7.64818541938439e-05
24559262.0,726,-2759.52612304688,-7.70149999880232e-05
24559262.0,727,-2764.8671875,-7.755690603517e-05
24559262.0,728,-2770.29736328125,-7.81081471359357e-05
24559262.0,729,-2775.81860351562,-7.86678210715763e-05
24559262.0,730,-2781.43212890625,-7.92369537521154e-05
24559262.0,731,-2787.13940429688,-7.98169494373724e-05
24559262.0,732,-2792.9423828125,-8.04047158453614e-05
24559262.0,733,-2798.84228515625,-8.10038691270165e-05
24559262.0,734,-2804.8408203125,-8.1612030044198e-05
24559262.0,735,-2810.93969726562,-8.22305883048102e-05
24559262.0,736,-2817.14086914062,-8.28601259854622e-05
24559262.0,737,-2823.4453125,-8.34991660667583e-05
24559262.0,738,-2829.85546875,-8.41500805108808e-05
24559262.0,739,-2836.37280273438,-8.48102718009613e-05
24559262.0,740,-2842.99926757812,-8.54830796015449e-05
24559262.0,741,-2849.73657226562,-8.61665248521604e-05
24559262.0,742,-2856.58642578125,-8.68614370119758e-05
24559262.0,743,-2863.55078125,-8.7567612354178e-05
24559262.0,744,-2870.6318359375,-8.82861495483667e-05
24559262.0,745,-2877.8310546875,-8.90162773430347e-05
24559262.0,746,-2885.15087890625,-8.97584250196815e-05
24559262.0,747,-2892.59326171875,-9.05139968381263e-05
24559262.0,748,-2900.15991210938,-9.12808900466189e-05
24559262.0,749,-2907.85327148438,-9.20623424462974e-05
24559262.0,750,-2915.67529296875,-9.28546724026091e-05
24559262.0,751,-2923.6279296875,-9.36612777877599e-05
24559262.0,752,-2931.7138671875,-9.44814601098187e-05
24559262.0,753,-2939.93505859375,-9.53151466092095e-05
24559262.0,754,-2948.29345703125,-9.61632395046763e-05
24559262.0,755,-2956.7919921875,-9.70253968262114e-05
24559262.0,756,-2965.4326171875,-9.79016986093484e-05
24559262.0,757,-2974.21752929688,-9.87923340289854e-05
24559262.0,758,-2983.14965820312,-9.969859092962e-05
24559262.0,759,-2992.23095703125,-0.000100619268778246
24559262.0,760,-3001.46435546875,-0.000101556033769157
24559262.0,761,-3010.85229492188,-0.000102508245618083
24559262.0,762,-3020.39697265625,-0.000103475918876939
24559262.0,763,-3030.10131835938,-0.00010445989028085
24559262.0,764,-3039.96826171875,-0.000105462087958585
24559262.0,765,-3050.0,-0.00010647749149939
24559262.0,766,-3060.03173828125,-0.000107493833638728
24559262.0,767,-3069.89868164062,-0.00010849475802388
24559262.0,768,-3079.60302734375,-0.000109478816739284
24559262.0,769,-3089.14770507812,-0.000110447290353477
24559262.0,770,-3098.53564453125,-0.000111398912849836
24559262.0,771,-3107.76904296875,-0.000112335786980111
24559262.0,772,-3116.85034179688,-0.000113256239274051
24559262.0,773,-3125.78247070312,-0.00011416227062
24559262.0,774,-3134.5673828125,-0.000115052927867509
24559262.0,775,-3143.2080078125,-0.000115928611194249
24559262.0,776,-3151.70654296875,-0.000116791277832817
24559262.0,777,-3160.06494140625,-0.000117637850053143
24559262.0,778,-3168.2861328125,-0.000118471813038923
24559262.0,779,-3176.3720703125,-0.000119291791634168
24559262.0,780,-3184.32470703125,-0.000120097494800575
24559262.0,781,-3192.14672851562,-0.000120890923426487
24559262.0,782,-3199.84008789062,-0.000121671255328692
24559262.0,783,-3207.40673828125,-0.000122438344988041
24559262.0,784,-3214.84912109375,-0.000123193283798173
24559262.0,785,-3222.1689453125,-0.000123935300507583
24559262.0,786,-3229.3681640625,-0.000124664977192879
24559262.0,787,-3236.44921875,-0.000125383245176636
24559262.0,788,-3243.41357421875,-0.000126089013065211
24559262.0,789,-3250.26342773438,-0.000126783605082892
24559262.0,790,-3257.00073242188,-0.000127466671983711
24559262.0,791,-3263.62719726562,-0.000128139130538329
24559262.0,792,-3270.14453125,-0.000128798928926699
24559262.0,793,-3276.5546875,-0.000129449472296983
24559262.0,794,-3282.85913085938,-0.000130088126752526
24559262.0,795,-3289.06030273438,-0.000130717278807424
24559262.0,796,-3295.1591796875,-0.000131335444166325
24559262.0,797,-3301.15771484375,-0.000131943219457753
24559262.0,798,-3307.0576171875,-0.000132541972561739
24559262.0,799,-3312.86059570312,-0.000133129331516102
24559262.0,800,-3318.56787109375,-0.000133708934299648
24559262.0,801,-3324.18139648438,-0.000134277666802518
24559262.0,802,-3329.70263671875,-0.000134836926008575
24559262.0,803,-3335.1328125,-0.000135387759655714
24559262.0,804,-3340.47387695312,-0.000135929265525192
24559262.0,805,-3345.72705078125,-0.000136461996589787
24559262.0,806,-3350.8935546875,-0.000136984948767349
24559262.0,807,-3355.97534179688,-0.000137500974233262
24559262.0,808,-3360.97338867188,-0.000138007351779379
24559262.0,809,-3365.88940429688,-0.000138505260110833
24559262.0,810,-3370.72436523438,-0.00013899571786169
24559262.0,811,-3375.47973632812,-0.000139477895572782
24559262.0,812,-3380.15698242188,-0.000139952026074752
24559262.0,813,-3384.75732421875,-0.000140417760121636
24559262.0,814,-3389.28173828125,-0.000140876654768363
24559262.0,815,-3393.73193359375,-0.000141328142490238
24559262.0,816,-3398.10888671875,-0.000141771262860857
24559262.0,817,-3402.41381835938,-0.000142208082252182
24559262.0,818,-3406.64794921875,-0.000142637363751419
24559262.0,819,-3410.8125,-0.000143059209221974
24559262.0,820,-3414.90844726562,-0.000143475452205166
24559262.0,821,-3418.93701171875,-0.000143882614793256
24559262.0,822,-3422.89916992188,-0.000144284407724626
24559262.0,823,-3426.79638671875,-0.000144679972436279
24559262.0,824,-3430.62939453125,-0.000145068537676707
24559262.0,825,-3434.39916992188,-0.000145450045238249
24559262.0,826,-3438.10717773438,-0.000145826226798818
24559262.0,827,-3441.75415039062,-0.000146195729030296
24559262.0,828,-3445.34106445312,-0.000146559075801633
24559262.0,829,-3448.86889648438,-0.000146917067468166
24559262.0,830,-3452.33862304688,-0.000147268088767305
24559262.0,831,-3455.75146484375,-0.000147614176967181
24559262.0,832,-3459.10815429688,-0.000147954749991186
24559262.0,833,-3462.40966796875,-0.00014828986604698
24559262.0,834,-3465.65673828125,-0.000148618913954124
24559262.0,835,-3468.85034179688,-0.000148942170199007
24559262.0,836,-3471.99145507812,-0.000149260318721645
24559262.0,837,-3475.0810546875,-0.000149573999806307
24559262.0,838,-3478.11962890625,-0.000149881714605726
24559262.0,839,-3481.10815429688,-0.000150185194797814
24559262.0,840,-3484.04760742188,-0.000150482475874014
24559262.0,841,-3486.93872070312,-0.000150775493239053
24559262.0,842,-3489.78247070312,-0.00015106399951037
24559262.0,843,-3492.5791015625,-0.000151347310747951
24559262.0,844,-3495.32983398438,-0.000151626052684151
24559262.0,845,-3498.03540039062,-0.000151900065247901
24559262.0,846,-3500.69653320312,-0.000152169770444743
24559262.0,847,-3503.31372070312,-0.000152434920892119
24559262.0,848,-3505.88793945312,-0.000152696200530045
24559262.0,849,-3508.41967773438,-0.000152952794451267
24559262.0,850,-3510.90991210938,-0.000153204789967276
24559262.0,851,-3513.35913085938,-0.000153453365783207
24559262.0,852,-3515.76806640625,-0.000153697925270535
24559262.0,853,-3518.13720703125,-0.000153937449795194
24559262.0,854,-3520.46752929688,-0.000154173729242757
24559262.0,855,-3522.75952148438,-0.000154405817738734
24559262.0,856,-3525.01391601562,-0.000154634806676768
24559262.0,857,-3527.23095703125,-0.000154859415488318
24559262.0,858,-3529.41162109375,-0.000155080313561484
24559262.0,859,-3531.55639648438,-0.00015529767551925
24559262.0,860,-3533.666015625,-0.000155510962940753
24559262.0,861,-3535.74096679688,-0.000155721820192412
24559262.0,862,-3537.78149414062,-0.000155928923049942
24559262.0,863,-3539.78857421875,-0.000156132504343987
24559262.0,864,-3541.7626953125,-0.000156332054757513
24559262.0,865,-3543.70434570312,-0.000156529116793536
24559262.0,866,-3545.61401367188,-0.000156722526298836
24559262.0,867,-3547.49243164062,-0.000156912326929159
24559262.0,868,-3549.33984375,-0.00015710000297986
24559262.0,869,-3551.15673828125,-0.000157283968292177
24559262.0,870,-3552.94384765625,-0.000157465270604007
24559262.0,871,-3554.70141601562,-0.000157643342390656
24559262.0,872,-3556.43017578125,-0.000157818969455548
24559262.0,873,-3558.13061523438,-0.000157991191372275
24559262.0,874,-3559.80297851562,-0.000158160197315738
24559262.0,875,-3561.44775390625,-0.000158326773089357
24559262.0,876,-3563.06567382812,-0.000158490991452709
24559262.0,877,-3564.65673828125,-0.00015865225577727
24559262.0,878,-3566.2216796875,-0.000158810478751548
24559262.0,879,-3567.76098632812,-0.000158966882736422
24559262.0,880,-3569.27490234375,-0.000159120696480386
24559262.0,881,-3570.76391601562,-0.000159271105076186
24559262.0,882,-3572.228515625,-0.000159419432748109
24559262.0,883,-3573.6689453125,-0.000159565257490613
24559262.0,884,-3575.08569335938,-0.000159708652063273
24559262.0,885,-3576.47900390625,-0.000159850067575462
24559262.0,886,-3577.849609375,-0.000159988587256521
24559262.0,887,-3579.19750976562,-0.000160124531248584
24559262.0,888,-3580.52319335938,-0.000160258190589957
24559262.0,889,-3581.8271484375,-0.000160390554810874
24559262.0,890,-3583.10986328125,-0.000160519062774256
24559262.0,891,-3584.37109375,-0.000160647759912536
24559262.0,892,-3585.61181640625,-0.000160768919158727
24559262.0,893,-3586.83203125,-0.000160899289767258
24559262.0,894,-3588.0322265625,-0.000161003132234327
24559262.0,895,-3589.21264648438,-0.000161159376148134
24559262.0,896,-3590.37377929688,-0.000161195697728544
24559262.0,897,-3591.515625,-0.000161496238433756
24559262.0,898,-3592.638671875,-0.000161206815391779
24559262.0,899,-3593.74340820312,-0.000162254902534187
24559262.0,900,-3594.82983398438,-0.000160278665134683
24559262.0,901,-3595.8984375,-0.000165299323271029
24559262.0,902,-3596.94946289062,-0.000154180699610151
24559262.0,903,-3597.98315429688,-0.00018114382692147
24559262.0,904,-3599.0,-0.000118922027468216
26060432.0,2,-3600.0,-0.000275627360679209
26060432.0,3,-4100.0,-0.00323780323378742
26060432.0,6,-2500.0,-5.06992291775532e-05
26060432.0,35,-3601.0,-0.00135513104032725
26060432.0,36,-3602.03662109375,-0.00105739571154118
26060432.0,37,-3603.11108398438,-0.00119255925528705
26060432.0,38,-3604.22485351562,-0.00113602553028613
26060432.0,39,-3605.37939453125,-0.001170898322016
26060432.0,40,-3606.57592773438,-0.00115690939128399
26060432.0,41,-3607.81640625,-0.00117028469685465
26060432.0,42,-3609.10229492188,-0.00116737675853074
26060432.0,43,-3610.43505859375,-0.00117464747745544
26060432.0,44,-3611.81665039062,-0.0011755550513044
26060432.0,45,-3613.24877929688,-0.0011808326235041
26060432.0,46,-3614.7333984375,-0.0011833889875561
26060432.0,47,-3616.27221679688,-0.00118802802171558
26060432.0,48,-3617.8671875,-0.00119149417150766
26060432.0,49,-3619.5205078125,-0.00119604985229671
26060432.0,50,-3621.234375,-0.00120013288687915
26060432.0,51,-3623.0107421875,-0.00120483047794551
26060432.0,52,-3624.85229492188,-0.00120940443594009
26060432.0,53,-3626.76098632812,-0.00121438794303685
26060432.0,54,-3628.73974609375,-0.00121941219549626
26060432.0,55,-3630.79052734375,-0.00122476438991725
26060432.0,56,-3632.91650390625,-0.00123024149797857
26060432.0,57,-3635.1201171875,-0.00123602303210646
26060432.0,58,-3637.40454101562,-0.001241983496584
26060432.0,59,-3639.77221679688,-0.00124822929501534
26060432.0,60,-3642.2265625,-0.00125473039224744
26060432.0,61,-3644.77075195312,-0.00126149167772382
26060432.0,62,-3647.40795898438,-0.00126852607354522
26060432.0,63,-3650.1416015625,-0.00127588037867099
26060432.0,64,-3652.97509765625,-0.00128353503532708
26060432.0,65,-3655.91235351562,-0.0012915002880618
26060432.0,66,-3658.95678710938,-0.00129982689395547
26060432.0,67,-3662.11279296875,-0.00130852102302015
26060432.0,68,-3665.38403320312,-0.00131757894996554
26060432.0,69,-3668.77514648438,-0.00132703012786806
26060432.0,70,-3672.2900390625,-0.0013369006337598
26060432.0,71,-3675.93359375,-0.00134720059577376
26060432.0,72,-3679.71020507812,-0.00135795865207911
26060432.0,73,-3683.625,-0.0013692140346393
26060432.0,74,-3687.68310546875,-0.0013809590600431
26060432.0,75,-3691.88940429688,-0.00139324343763292
26060432.0,76,-3696.24951171875,-0.00140607834327966
26060432.0,77,-3700.76928710938,-0.00141950568649918
26060432.0,78,-3705.4541015625,-0.00143356970511377
26060432.0,79,-3710.31030273438,-0.0014482798287645
26060432.0,80,-3715.34423828125,-0.00146367645356804
26060432.0,81,-3720.56201171875,-0.00147979077883065
26060432.0,82,-3725.970703125,-0.00149666739162058
26060432.0,83,-3731.5771484375,-0.00151438405737281
26060432.0,84,-3737.388671875,-0.00153297046199441
26060432.0,85,-3743.41259765625,-0.00155243265908211
26060432.0,86,-3749.65698242188,-0.00157287006732076
26060432.0,87,-3756.12939453125,-0.00159433460794389
26060432.0,88,-3762.8388671875,-0.00161685468629003
26060432.0,89,-3769.79345703125,-0.00164055009372532
26060432.0,90,-3777.00244140625,-0.001665462506935
26060432.0,91,-3784.47509765625,-0.00169165141414851
26060432.0,92,-3792.220703125,-0.00171922647859901
26060432.0,93,-3800.25,-0.0017482676776126
26060432.0,94,-3808.57250976562,-0.00177887897007167
26060432.0,95,-3817.19970703125,-0.00181109539698809
26060432.0,96,-3826.14208984375,-0.00184517935849726
26060432.0,97,-3835.41162109375,-0.00188105029519647
26060432.0,98,-3845.02001953125,-0.00191921298392117
26060432.0,99,-3854.97998046875,-0.00195864378474653
26060432.0,100,-3864.58837890625,-0.00199833605438471
26060432.0,101,-3873.85791015625,-0.00203703390434384
26060432.0,102,-3882.80029296875,-0.00207517039962113
26060432.0,103,-3891.42749023438,-0.00211258488707244
26060432.0,104,-3899.75,-0.00214931461960077
26060432.0,105,-3907.779296875,-0.00218530651181936
26060432.0,106,-3915.52490234375,-0.00222057243809104
26060432.0,107,-3922.99755859375,-0.00225510867312551
26060432.0,108,-3930.20654296875,-0.0022889047395438
26060432.0,109,-3937.1611328125,-0.00232199369929731
26060432.0,110,-3943.87060546875,-0.00235433992929757
26060432.0,111,-3950.34301757812,-0.00238595483824611
26060432.0,112,-3956.58740234375,-0.00241683842614293
26060432.0,113,-3962.611328125,-0.00244698347523808
26060432.0,114,-3968.4228515625,-0.00247642630711198
26060432.0,115,-3974.029296875,-0.00250516505911946
26060432.0,116,-3979.43798828125,-0.00253317784518003
26060432.0,117,-3984.65576171875,-0.00256045768037438
26060432.0,118,-3989.68969726562,-0.00258707092143595
26060432.0,119,-3994.5458984375,-0.00261301477439702
26060432.0,120,-3999.23071289062,-0.0026382589712739
26060432.0,121,-4003.75048828125,-0.0026628291234374
26060432.0,122,-4008.11059570312,-0.00268677109852433
26060432.0,123,-4012.31689453125,-0.00271003670059144
26060432.0,124,-4016.375,-0.00273267459124327
26060432.0,125,-4020.28979492188,-0.00275467336177826
26060432.0,126,-4024.06640625,-0.00277605513110757
26060432.0,127,-4027.7099609375,-0.00279686227440834
26060432.0,128,-4031.22485351562,-0.00281705125235021
26060432.0,129,-4034.61596679688,-0.00283665652386844
26060432.0,130,-4037.88720703125,-0.00285570649430156
26060432.0,131,-4041.04321289062,-0.00287418765947223
26060432.0,132,-4044.08764648438,-0.00289213447831571
26060432.0,133,-4047.02490234375,-0.00290954043157399
26060432.0,134,-4049.8583984375,-0.00292642926797271
26060432.0,135,-4052.59204101562,-0.00294283544644713
26060432.0,136,-4055.22924804688,-0.00295870332047343
26060432.0,137,-4057.7734375,-0.00297410786151886
26060432.0,138,-4060.22778320312,-0.00298906187526882
26060432.0,139,-4062.59545898438,-0.00300354417413473
26060432.0,140,-4064.8798828125,-0.00301760551519692
26060432.0,141,-4067.08349609375,-0.00303119025193155
26060432.0,142,-4069.20947265625,-0.00304435496218503
26060432.0,143,-4071.26025390625,-0.00305712618865073
26060432.0,144,-4073.23901367188,-0.0030694727320224
26060432.0,145,-4075.14770507812,-0.00308146956376731
26060432.0,146,-4076.9892578125,-0.00309305638074875
26060432.0,147,-4078.765625,-0.00310426624491811
26060432.0,148,-4080.4794921875,-0.00311511848121881
26060432.0,149,-4082.1328125,-0.00312559050507843
26060432.0,150,-4083.72778320312,-0.00313576008193195
26060432.0,151,-4085.2666015625,-0.00314564490690827
26060432.0,152,-4086.75122070312,-0.0031551755964756
26060432.0,153,-4088.18334960938,-0.00316436821594834
26060432.0,154,-4089.56494140625,-0.00317329470999539
26060432.0,155,-4090.89770507812,-0.00318193295970559
26060432.0,156,-4092.18359375,-0.00319027528166771
26060432.0,157,-4093.42407226562,-0.00319833587855101
26060432.0,158,-4094.62060546875,-0.00320610287599266
26060432.0,159,-4095.77514648438,-0.00321356649510562
26060432.0,160,-4096.88916015625,-0.003220837097615
26060432.0,161,-4097.96337890625,-0.00322757731191814
26060432.0,162,-4099.0,-0.0032342211343348
26060432.0,626,-2501.0,-5.07719960296527e-05
26060432.0,627,-2502.01684570312,-5.08881457790267e-05
26060432.0,628,-2503.05053710938,-5.09872697875835e-05
26060432.0,629,-2504.1015625,-5.1096187235089e-05
26060432.0,630,-2505.17016601562,-5.12044207425788e-05
26060432.0,631,-2506.25659179688,-5.13142149429768e-05
26060432.0,632,-2507.361328125,-5.14262283104472e-05
26060432.0,633,-2508.484375,-5.15405808982905e-05
26060432.0,634,-2509.62622070312,-5.16564687131904e-05
26060432.0,635,-2510.78735351562,-5.1774361054413e-05
26060432.0,636,-2511.9677734375,-5.18941051268484e-05
26060432.0,637,-2513.16796875,-5.2015864639543e-05
26060432.0,638,-2514.38818359375,-5.2139614126645e-05
26060432.0,639,-2515.62890625,-5.22655609529465e-05
26060432.0,640,-2516.89013671875,-5.2393450459931e-05
26060432.0,641,-2518.1728515625,-5.25240575370844e-05
26060432.0,642,-2519.47680664062,-5.26559560967144e-05
26060432.0,643,-2520.80249023438,-5.27904376212973e-05
26060432.0,644,-2522.150390625,-5.29277058376465e-05
26060432.0,645,-2523.52099609375,-5.30663128301967e-05
26060432.0,646,-2524.91430664062,-5.32082849531434e-05
26060432.0,647,-2526.3310546875,-5.33519341843203e-05
26060432.0,648,-2527.771484375,-5.34980863449164e-05
26060432.0,649,-2529.23608398438,-5.36466759513132e-05
26060432.0,650,-2530.72509765625,-5.37973392056301e-05
26060432.0,651,-2532.23901367188,-5.39513821422588e-05
26060432.0,652,-2533.7783203125,-5.41080189577769e-05
26060432.0,653,-2535.34326171875,-5.42664711247198e-05
26060432.0,654,-2536.93432617188,-5.44279682799242e-05
26060432.0,655,-2538.55224609375,-5.45924085599836e-05
26060432.0,656,-2540.19702148438,-5.47592171642464e-05
26060432.0,657,-2541.86938476562,-5.49284304725006e-05
26060432.0,658,-2543.56982421875,-5.51009143237025e-05
26060432.0,659,-2545.29858398438,-5.52767087356187e-05
26060432.0,660,-2547.05615234375,-5.54551334062126e-05
26060432.0,661,-2548.84326171875,-5.56364393560216e-05
26060432.0,662,-2550.66015625,-5.58211177121848e-05
26060432.0,663,-2552.50756835938,-5.60081061848905e-05
26060432.0,664,-2554.38598632812,-5.6198172387667e-05
26060432.0,665,-2556.29565429688,-5.63927060284186e-05
26060432.0,666,-2558.2373046875,-5.65896334592253e-05
26060432.0,667,-2560.21142578125,-5.6789540394675e-05
26060432.0,668,-2562.21850585938,-5.69935036764946e-05
26060432.0,669,-2564.25903320312,-5.72004719288088e-05
26060432.0,670,-2566.333984375,-5.74106525164098e-05
26060432.0,671,-2568.44360351562,-5.76251404709183e-05
26060432.0,672,-2570.58837890625,-5.78432336624246e-05
26060432.0,673,-2572.76904296875,-5.80641535634641e-05
26060432.0,674,-2574.98608398438,-5.82892025704496e-05
26060432.0,675,-2577.24047851562,-5.8518326113699e-05
26060432.0,676,-2579.53247070312,-5.87508839089423e-05
26060432.0,677,-2581.86279296875,-5.89871560805477e-05
26060432.0,678,-2584.23193359375,-5.92275246162899e-05
26060432.0,679,-2586.64086914062,-5.947134559392e-05
26060432.0,680,-2589.09008789062,-5.97203761572018e-05
26060432.0,681,-2591.58032226562,-5.99733393755741e-05
26060432.0,682,-2594.11206054688,-6.0230253438931e-05
26060432.0,683,-2596.68627929688,-6.04911438131239e-05
26060432.0,684,-2599.30346679688,-6.0756483435398e-05
26060432.0,685,-2601.96459960938,-6.10275055805687e-05
26060432.0,686,-2604.67016601562,-6.13013180554844e-05
26060432.0,687,-2607.4208984375,-6.15806638961658e-05
26060432.0,688,-2610.21752929688,-6.18641497567296e-05
26060432.0,689,-2613.06127929688,-6.2153056205716e-05
26060432.0,690,-2615.95239257812,-6.24463791609742e-05
26060432.0,691,-2618.89184570312,-6.27440167590976e-05
26060432.0,692,-2621.88037109375,-6.30478316452354e-05
26060432.0,693,-2624.9189453125,-6.33558738627471e-05
26060432.0,694,-2628.00854492188,-6.36699332972057e-05
26060432.0,695,-2631.14965820312,-6.39883583062328e-05
26060432.0,696,-2634.34326171875,-6.43121093162335e-05
26060432.0,697,-2637.59033203125,-6.46412663627416e-05
26060432.0,698,-2640.89184570312,-6.49771754979156e-05
26060432.0,699,-2644.24853515625,-6.53173119644634e-05
26060432.0,700,-2647.66137695312,-6.56634656479582e-05
26060432.0,701,-2651.13110351562,-6.6016371420119e-05
26060432.0,702,-2654.65893554688,-6.63731916574761e-05
26060432.0,703,-2658.24584960938,-6.67372733005323e-05
26060432.0,704,-2661.89282226562,-6.71078450977802e-05
26060432.0,705,-2665.60083007812,-6.74841430736706e-05
26060432.0,706,-2669.37060546875,-6.78659853292629e-05
26060432.0,707,-2673.20361328125,-6.82553218211979e-05
26060432.0,708,-2677.10083007812,-6.8650406319648e-05
26060432.0,709,-2681.06298828125,-6.90524830133654e-05
26060432.0,710,-2685.09155273438,-6.94611517246813e-05
26060432.0,711,-2689.1875,-6.98769945302047e-05
26060432.0,712,-2693.35205078125,-7.02999968780205e-05
