Time (s), Node Label, Z Position (m), U1 Displacement (m)
9.999999974752427e-07,796,-3295.1591796875,-0.0001313829270657152
9.999999974752427e-07,797,-3301.15771484375,-0.00013199070235714316
9.999999974752427e-07,798,-3307.0576171875,-0.00013258945546112955
9.999999974752427e-07,799,-3312.860595703125,-0.00013317681441549212
9.999999974752427e-07,800,-3318.56787109375,-0.00013375641719903797
9.999999974752427e-07,801,-3324.181396484375,-0.00013432514970190823
9.999999974752427e-07,802,-3329.70263671875,-0.00013488442345988005
9.999999974752427e-07,803,-3335.1328125,-0.00013543525710701942
9.999999974752427e-07,804,-3340.473876953125,-0.00013597674842458218
9.999999974752427e-07,805,-3345.72705078125,-0.00013650947948917747
9.999999974752427e-07,806,-3350.8935546875,-0.00013703243166673928
9.999999974752427e-07,807,-3355.975341796875,-0.0001375484571326524
9.999999974752427e-07,808,-3360.973388671875,-0.0001380548346787691
9.999999974752427e-07,809,-3365.889404296875,-0.0001385527430102229
9.999999974752427e-07,810,-3370.724365234375,-0.0001390432007610798
9.999999974752427e-07,811,-3375.479736328125,-0.00013952537847217172
9.999999974752427e-07,812,-3380.156982421875,-0.00013999950897414237
9.999999974752427e-07,813,-3384.75732421875,-0.00014046524302102625
9.999999974752427e-07,814,-3389.28173828125,-0.0001409241376677528
9.999999974752427e-07,815,-3393.73193359375,-0.0001413756253896281
9.999999974752427e-07,816,-3398.10888671875,-0.0001418187457602471
9.999999974752427e-07,817,-3402.413818359375,-0.00014225556515157223
9.999999974752427e-07,818,-3406.64794921875,-0.00014268484665080905
9.999999974752427e-07,819,-3410.8125,-0.00014310669212136418
9.999999974752427e-07,820,-3414.908447265625,-0.00014352293510455638
9.999999974752427e-07,821,-3418.93701171875,-0.00014393009769264609
9.999999974752427e-07,822,-3422.899169921875,-0.00014433189062401652
9.999999974752427e-07,823,-3426.79638671875,-0.000144727440783754
9.999999974752427e-07,824,-3430.62939453125,-0.00014511600602418184
9.999999974752427e-07,825,-3434.399169921875,-0.00014549752813763916
9.999999974752427e-07,826,-3438.107177734375,-0.00014587370969820768
9.999999974752427e-07,827,-3441.754150390625,-0.00014624321192968637
9.999999974752427e-07,828,-3445.341064453125,-0.00014660655870102346
9.999999974752427e-07,829,-3448.868896484375,-0.00014696453581564128
9.999999974752427e-07,830,-3452.338623046875,-0.00014731557166669518
9.999999974752427e-07,831,-3455.75146484375,-0.00014766165986657143
9.999999974752427e-07,832,-3459.108154296875,-0.00014800223289057612
9.999999974752427e-07,833,-3462.40966796875,-0.00014833734894637018
9.999999974752427e-07,834,-3465.65673828125,-0.0001486663823015988
9.999999974752427e-07,835,-3468.850341796875,-0.00014898965309839696
9.999999974752427e-07,836,-3471.991455078125,-0.00014930780162103474
9.999999974752427e-07,837,-3475.0810546875,-0.0001496214681537822
9.999999974752427e-07,838,-3478.11962890625,-0.00014992918295320123
9.999999974752427e-07,839,-3481.108154296875,-0.00015023266314528883
9.999999974752427e-07,840,-3484.047607421875,-0.00015052994422148913
9.999999974752427e-07,841,-3486.938720703125,-0.00015082297613844275
9.999999974752427e-07,842,-3489.782470703125,-0.00015111148240976036
9.999999974752427e-07,843,-3492.5791015625,-0.0001513947790954262
9.999999974752427e-07,844,-3495.329833984375,-0.00015167352103162557
9.999999974752427e-07,845,-3498.035400390625,-0.00015194754814729095
9.999999974752427e-07,846,-3500.696533203125,-0.0001522172533441335
9.999999974752427e-07,847,-3503.313720703125,-0.00015248240379150957
9.999999974752427e-07,848,-3505.887939453125,-0.0001527436834294349
9.999999974752427e-07,849,-3508.419677734375,-0.00015300026279874146
9.999999974752427e-07,850,-3510.909912109375,-0.00015325227286666632
9.999999974752427e-07,851,-3513.359130859375,-0.00015350083413068205
9.999999974752427e-07,852,-3515.76806640625,-0.00015374539361800998
9.999999974752427e-07,853,-3518.13720703125,-0.0001539849181426689
9.999999974752427e-07,854,-3520.467529296875,-0.00015422121214214712
9.999999974752427e-07,855,-3522.759521484375,-0.00015445330063812435
9.999999974752427e-07,856,-3525.013916015625,-0.0001546822750242427
9.999999974752427e-07,857,-3527.23095703125,-0.00015490688383579254
9.999999974752427e-07,858,-3529.41162109375,-0.00015512778190895915
9.999999974752427e-07,859,-3531.556396484375,-0.00015534514386672527
9.999999974752427e-07,860,-3533.666015625,-0.00015555843128822744
9.999999974752427e-07,861,-3535.740966796875,-0.0001557693030918017
9.999999974752427e-07,862,-3537.781494140625,-0.00015597640594933182
9.999999974752427e-07,863,-3539.78857421875,-0.00015617998724337667
9.999999974752427e-07,864,-3541.7626953125,-0.00015637952310498804
9.999999974752427e-07,865,-3543.704345703125,-0.0001565765996929258
9.999999974752427e-07,866,-3545.614013671875,-0.00015677000919822603
9.999999974752427e-07,867,-3547.492431640625,-0.0001569597952766344
9.999999974752427e-07,868,-3549.33984375,-0.00015714747132733464
9.999999974752427e-07,869,-3551.15673828125,-0.00015733143663965166
9.999999974752427e-07,870,-3552.94384765625,-0.00015751273895148188
9.999999974752427e-07,871,-3554.701416015625,-0.0001576908107381314
9.999999974752427e-07,872,-3556.43017578125,-0.00015786643780302256
9.999999974752427e-07,873,-3558.130615234375,-0.00015803865971975029
9.999999974752427e-07,874,-3559.802978515625,-0.00015820766566321254
9.999999974752427e-07,875,-3561.44775390625,-0.00015837424143683165
9.999999974752427e-07,876,-3563.065673828125,-0.00015853845980018377
9.999999974752427e-07,877,-3564.65673828125,-0.000158699753228575
9.999999974752427e-07,878,-3566.2216796875,-0.00015885797620285302
9.999999974752427e-07,879,-3567.760986328125,-0.00015901439473964274
9.999999974752427e-07,880,-3569.27490234375,-0.00015916823758743703
9.999999974752427e-07,881,-3570.763916015625,-0.0001593186752870679
9.999999974752427e-07,882,-3572.228515625,-0.00015946706116665155
9.999999974752427e-07,883,-3573.6689453125,-0.00015961294411681592
9.999999974752427e-07,884,-3575.085693359375,-0.00015975644055288285
9.999999974752427e-07,885,-3576.47900390625,-0.00015989798703230917
9.999999974752427e-07,886,-3577.849609375,-0.00016003672499209642
9.999999974752427e-07,887,-3579.197509765625,-0.00016017287271097302
9.999999974752427e-07,888,-3580.523193359375,-0.0001603069540578872
9.999999974752427e-07,889,-3581.8271484375,-0.00016043952200561762
9.999999974752427e-07,890,-3583.10986328125,-0.00016056897584348917
9.999999974752427e-07,891,-3584.37109375,-0.0001606973382877186
9.999999974752427e-07,892,-3585.61181640625,-0.00016082105867099017
9.999999974752427e-07,893,-3586.83203125,-0.00016094780585262924
9.999999974752427e-07,894,-3588.0322265625,-0.000161061150720343
9.999999974752427e-07,895,-3589.212646484375,-0.0001611974585102871
9.999999974752427e-07,896,-3590.373779296875,-0.00016127657727338374
9.999999974752427e-07,897,-3591.515625,-0.00016147717542480677
9.999999974752427e-07,898,-3592.638671875,-0.00016140042862389237
9.999999974752427e-07,899,-3593.743408203125,-0.0001619419635972008
9.999999974752427e-07,900,-3594.829833984375,-0.0001610799226909876
9.999999974752427e-07,901,-3595.8984375,-0.00016342298476956785
9.999999974752427e-07,902,-3596.949462890625,-0.00015839835396036506
9.999999974752427e-07,903,-3597.983154296875,-0.00017046916764229536
9.999999974752427e-07,904,-3599.0,-0.00014283251948654652
1.9999999949504854e-06,2,-3600.0,-0.00020836644398514181
1.9999999949504854e-06,3,-4100.0,-0.0006190434796735644
1.9999999949504854e-06,6,-2500.0,-5.074841101304628e-05
1.9999999949504854e-06,35,-3601.0,-0.0003568723041098565
1.9999999949504854e-06,36,-3602.03662109375,-0.0003105812647845596
1.9999999949504854e-06,37,-3603.111083984375,-0.00032719800947234035
1.9999999949504854e-06,38,-3604.224853515625,-0.0003217187768314034
1.9999999949504854e-06,39,-3605.37939453125,-0.00032464691321365535
1.9999999949504854e-06,40,-3606.575927734375,-0.00032411052961833775
1.9999999949504854e-06,41,-3607.81640625,-0.0003251238085795194
1.9999999949504854e-06,42,-3609.102294921875,-0.0003254366747569293
1.9999999949504854e-06,43,-3610.43505859375,-0.00032611656934022903
1.9999999949504854e-06,44,-3611.816650390625,-0.0003266446874476969
1.9999999949504854e-06,45,-3613.248779296875,-0.0003272844187449664
1.9999999949504854e-06,46,-3614.7333984375,-0.0003278992953710258
1.9999999949504854e-06,47,-3616.272216796875,-0.00032856487086974084
1.9999999949504854e-06,48,-3617.8671875,-0.0003292427572887391
1.9999999949504854e-06,49,-3619.5205078125,-0.00032995338551700115
1.9999999949504854e-06,50,-3621.234375,-0.0003306913422420621
1.9999999949504854e-06,51,-3623.0107421875,-0.00033145633642561734
1.9999999949504854e-06,52,-3624.852294921875,-0.0003322530537843704
1.9999999949504854e-06,53,-3626.760986328125,-0.0003330793115310371
1.9999999949504854e-06,54,-3628.73974609375,-0.00033393819467164576
1.9999999949504854e-06,55,-3630.79052734375,-0.0003348326135892421
1.9999999949504854e-06,56,-3632.91650390625,-0.00033575991983525455
1.9999999949504854e-06,57,-3635.1201171875,-0.00033672829158604145
1.9999999949504854e-06,58,-3637.404541015625,-0.00033773054019548
1.9999999949504854e-06,59,-3639.772216796875,-0.000338775193085894
1.9999999949504854e-06,60,-3642.2265625,-0.00033986399648711085
1.9999999949504854e-06,61,-3644.770751953125,-0.00034099133335985243
1.9999999949504854e-06,62,-3647.407958984375,-0.0003421654982957989
1.9999999949504854e-06,63,-3650.1416015625,-0.00034338896512053907
1.9999999949504854e-06,64,-3652.97509765625,-0.0003446599585004151
1.9999999949504854e-06,65,-3655.912353515625,-0.0003459796425886452
1.9999999949504854e-06,66,-3658.956787109375,-0.00034735797089524567
1.9999999949504854e-06,67,-3662.11279296875,-0.0003487933427095413
1.9999999949504854e-06,68,-3665.384033203125,-0.00035028482670895755
1.9999999949504854e-06,69,-3668.775146484375,-0.0003518381272442639
1.9999999949504854e-06,70,-3672.2900390625,-0.00035345606738701463
1.9999999949504854e-06,71,-3675.93359375,-0.0003551399859134108
1.9999999949504854e-06,72,-3679.710205078125,-0.00035689500509761274
1.9999999949504854e-06,73,-3683.625,-0.00035872653825208545
1.9999999949504854e-06,74,-3687.68310546875,-0.0003606322861742228
1.9999999949504854e-06,75,-3691.889404296875,-0.00036261999048292637
1.9999999949504854e-06,76,-3696.24951171875,-0.0003646900877356529
1.9999999949504854e-06,77,-3700.769287109375,-0.0003668508434202522
1.9999999949504854e-06,78,-3705.4541015625,-0.00036910601193085313
1.9999999949504854e-06,79,-3710.310302734375,-0.0003714560007210821
1.9999999949504854e-06,80,-3715.34423828125,-0.00037390930810943246
1.9999999949504854e-06,81,-3720.56201171875,-0.0003764684370253235
1.9999999949504854e-06,82,-3725.970703125,-0.0003791378403548151
1.9999999949504854e-06,83,-3731.5771484375,-0.00038192886859178543
1.9999999949504854e-06,84,-3737.388671875,-0.00038484702236019075
1.9999999949504854e-06,85,-3743.41259765625,-0.0003878906136378646
1.9999999949504854e-06,86,-3749.656982421875,-0.00039107358315959573
1.9999999949504854e-06,87,-3756.12939453125,-0.0003944018390029669
1.9999999949504854e-06,88,-3762.8388671875,-0.00039787741843611
1.9999999949504854e-06,89,-3769.79345703125,-0.0004015191225335002
1.9999999949504854e-06,90,-3777.00244140625,-0.0004053284937981516
1.9999999949504854e-06,91,-3784.47509765625,-0.00040931356488727033
1.9999999949504854e-06,92,-3792.220703125,-0.0004134894988965243
1.9999999949504854e-06,93,-3800.25,-0.0004178621747996658
1.9999999949504854e-06,94,-3808.572509765625,-0.00042244704673066735
1.9999999949504854e-06,95,-3817.19970703125,-0.0004272444930393249
1.9999999949504854e-06,96,-3826.14208984375,-0.00043229188304394484
1.9999999949504854e-06,97,-3835.41162109375,-0.0004375681164674461
1.9999999949504854e-06,98,-3845.02001953125,-0.00044314932893030345
1.9999999949504854e-06,99,-3854.97998046875,-0.000448888837127015
1.9999999949504854e-06,100,-3864.58837890625,-0.0004546187992673367
1.9999999949504854e-06,101,-3873.85791015625,-0.00046016668784432113
1.9999999949504854e-06,102,-3882.80029296875,-0.0004656056116800755
1.9999999949504854e-06,103,-3891.427490234375,-0.00047090768930502236
1.9999999949504854e-06,104,-3899.75,-0.0004760822339449078
1.9999999949504854e-06,105,-3907.779296875,-0.0004811269463971257
1.9999999949504854e-06,106,-3915.52490234375,-0.00048604505718685687
1.9999999949504854e-06,107,-3922.99755859375,-0.0004908370901830494
1.9999999949504854e-06,108,-3930.20654296875,-0.0004955016192980111
1.9999999949504854e-06,109,-3937.1611328125,-0.0005000497330911458
1.9999999949504854e-06,110,-3943.87060546875,-0.000504475028719753
1.9999999949504854e-06,111,-3950.343017578125,-0.0005087811150588095
1.9999999949504854e-06,112,-3956.58740234375,-0.0005129711353220046
1.9999999949504854e-06,113,-3962.611328125,-0.0005170449148863554
1.9999999949504854e-06,114,-3968.4228515625,-0.0005210067029111087
1.9999999949504854e-06,115,-3974.029296875,-0.0005248585366643965
1.9999999949504854e-06,116,-3979.43798828125,-0.0005286017549224198
1.9999999949504854e-06,117,-3984.65576171875,-0.0005322344368323684
1.9999999949504854e-06,118,-3989.689697265625,-0.0005357665359042585
1.9999999949504854e-06,119,-3994.5458984375,-0.000539196829777211
1.9999999949504854e-06,120,-3999.230712890625,-0.0005425242125056684
1.9999999949504854e-06,121,-4003.75048828125,-0.000545755319762975
1.9999999949504854e-06,122,-4008.110595703125,-0.000548893993254751
1.9999999949504854e-06,123,-4012.31689453125,-0.0005519340629689395
1.9999999949504854e-06,124,-4016.375,-0.0005548861809074879
1.9999999949504854e-06,125,-4020.289794921875,-0.0005577458068728447
1.9999999949504854e-06,126,-4024.06640625,-0.0005605192272923887
1.9999999949504854e-06,127,-4027.7099609375,-0.0005632119136862457
1.9999999949504854e-06,128,-4031.224853515625,-0.0005658172303810716
1.9999999949504854e-06,129,-4034.615966796875,-0.0005683429189957678
1.9999999949504854e-06,130,-4037.88720703125,-0.0005707914824597538
1.9999999949504854e-06,131,-4041.043212890625,-0.0005731614655815065
1.9999999949504854e-06,132,-4044.087646484375,-0.0005754601443186402
1.9999999949504854e-06,133,-4047.02490234375,-0.000577684782911092
1.9999999949504854e-06,134,-4049.8583984375,-0.0005798368947580457
1.9999999949504854e-06,135,-4052.592041015625,-0.0005819263169541955
1.9999999949504854e-06,136,-4055.229248046875,-0.0005839437362737954
1.9999999949504854e-06,137,-4057.7734375,-0.0005858976510353386
1.9999999949504854e-06,138,-4060.227783203125,-0.0005877906223759055
1.9999999949504854e-06,139,-4062.595458984375,-0.0005896220682188869
1.9999999949504854e-06,140,-4064.8798828125,-0.000591398449614644
1.9999999949504854e-06,141,-4067.08349609375,-0.0005931102205067873
1.9999999949504854e-06,142,-4069.20947265625,-0.0005947684403508902
1.9999999949504854e-06,143,-4071.26025390625,-0.0005963745643384755
1.9999999949504854e-06,144,-4073.239013671875,-0.0005979237030260265
1.9999999949504854e-06,145,-4075.147705078125,-0.0005994292441755533
1.9999999949504854e-06,146,-4076.9892578125,-0.0006008805939927697
1.9999999949504854e-06,147,-4078.765625,-0.0006022835150361061
1.9999999949504854e-06,148,-4080.4794921875,-0.0006036421400494874
1.9999999949504854e-06,149,-4082.1328125,-0.0006049497169442475
1.9999999949504854e-06,150,-4083.727783203125,-0.0006062178290449083
1.9999999949504854e-06,151,-4085.2666015625,-0.0006074497359804809
1.9999999949504854e-06,152,-4086.751220703125,-0.0006086354260332882
1.9999999949504854e-06,153,-4088.183349609375,-0.000609777809586376
1.9999999949504854e-06,154,-4089.56494140625,-0.0006108873058110476
1.9999999949504854e-06,155,-4090.897705078125,-0.0006119601312093437
1.9999999949504854e-06,156,-4092.18359375,-0.0006129950634203851
1.9999999949504854e-06,157,-4093.424072265625,-0.000613995420280844
1.9999999949504854e-06,158,-4094.62060546875,-0.0006149587570689619
1.9999999949504854e-06,159,-4095.775146484375,-0.000615886936429888
1.9999999949504854e-06,160,-4096.88916015625,-0.0006167965475469828
1.9999999949504854e-06,161,-4097.96337890625,-0.0006176460883580148
1.9999999949504854e-06,162,-4099.0,-0.0006185382953844965
1.9999999949504854e-06,626,-2501.0,-5.082117786514573e-05
1.9999999949504854e-06,627,-2502.016845703125,-5.0937327614519745e-05
1.9999999949504854e-06,628,-2503.050537109375,-5.103645162307657e-05
1.9999999949504854e-06,629,-2504.1015625,-5.114536907058209e-05
1.9999999949504854e-06,630,-2505.170166015625,-5.125360257807188e-05
1.9999999949504854e-06,631,-2506.256591796875,-5.1363396778469905e-05
1.9999999949504854e-06,632,-2507.361328125,-5.147541014594026e-05
1.9999999949504854e-06,633,-2508.484375,-5.158976273378357e-05
1.9999999949504854e-06,634,-2509.626220703125,-5.170565054868348e-05
1.9999999949504854e-06,635,-2510.787353515625,-5.1823542889906093e-05
1.9999999949504854e-06,636,-2511.9677734375,-5.194328696234152e-05
1.9999999949504854e-06,637,-2513.16796875,-5.206504283705726e-05
1.9999999949504854e-06,638,-2514.38818359375,-5.21887959621381e-05
1.9999999949504854e-06,639,-2515.62890625,-5.2314742788439617e-05
1.9999999949504854e-06,640,-2516.89013671875,-5.244262865744531e-05
1.9999999949504854e-06,641,-2518.1728515625,-5.257323937257752e-05
1.9999999949504854e-06,642,-2519.476806640625,-5.270513429422863e-05
1.9999999949504854e-06,643,-2520.802490234375,-5.283961581881158e-05
1.9999999949504854e-06,644,-2522.150390625,-5.2976884035160765e-05
1.9999999949504854e-06,645,-2523.52099609375,-5.3115494665689766e-05
1.9999999949504854e-06,646,-2524.914306640625,-5.325746678863652e-05
1.9999999949504854e-06,647,-2526.3310546875,-5.3401116019813344e-05
1.9999999949504854e-06,648,-2527.771484375,-5.3547268180409446e-05
1.9999999949504854e-06,649,-2529.236083984375,-5.369585414882749e-05
1.9999999949504854e-06,650,-2530.72509765625,-5.384651740314439e-05
1.9999999949504854e-06,651,-2532.239013671875,-5.4000560339773074e-05
1.9999999949504854e-06,652,-2533.7783203125,-5.415720079327002e-05
1.9999999949504854e-06,653,-2535.34326171875,-5.4315649322234094e-05
1.9999999949504854e-06,654,-2536.934326171875,-5.4477150115417317e-05
1.9999999949504854e-06,655,-2538.55224609375,-5.464159039547667e-05
1.9999999949504854e-06,656,-2540.197021484375,-5.480839536176063e-05
1.9999999949504854e-06,657,-2541.869384765625,-5.4977612307993695e-05
1.9999999949504854e-06,658,-2543.56982421875,-5.515009615919553e-05
1.9999999949504854e-06,659,-2545.298583984375,-5.5325886933133006e-05
1.9999999949504854e-06,660,-2547.05615234375,-5.550431160372682e-05
1.9999999949504854e-06,661,-2548.84326171875,-5.568561755353585e-05
1.9999999949504854e-06,662,-2550.66015625,-5.587029590969905e-05
1.9999999949504854e-06,663,-2552.507568359375,-5.605728438240476e-05
1.9999999949504854e-06,664,-2554.385986328125,-5.6247350585181266e-05
1.9999999949504854e-06,665,-2556.295654296875,-5.644188422593288e-05
1.9999999949504854e-06,666,-2558.2373046875,-5.663881165673956e-05
1.9999999949504854e-06,667,-2560.21142578125,-5.683871859218925e-05
1.9999999949504854e-06,668,-2562.218505859375,-5.704268187400885e-05
1.9999999949504854e-06,669,-2564.259033203125,-5.7249650126323104e-05
1.9999999949504854e-06,670,-2566.333984375,-5.745983071392402e-05
1.9999999949504854e-06,671,-2568.443603515625,-5.7674318668432534e-05
1.9999999949504854e-06,672,-2570.58837890625,-5.7892411859938875e-05
1.9999999949504854e-06,673,-2572.76904296875,-5.8113331760978326e-05
1.9999999949504854e-06,674,-2574.986083984375,-5.833838076796383e-05
1.9999999949504854e-06,675,-2577.240478515625,-5.856750431121327e-05
1.9999999949504854e-06,676,-2579.532470703125,-5.88000584684778e-05
1.9999999949504854e-06,677,-2581.86279296875,-5.9036334278061986e-05
1.9999999949504854e-06,678,-2584.23193359375,-5.927669917582534e-05
1.9999999949504854e-06,679,-2586.640869140625,-5.952052379143424e-05
1.9999999949504854e-06,680,-2589.090087890625,-5.9769550716737285e-05
1.9999999949504854e-06,681,-2591.580322265625,-6.002251757308841e-05
1.9999999949504854e-06,682,-2594.112060546875,-6.027942799846642e-05
1.9999999949504854e-06,683,-2596.686279296875,-6.0540318372659385e-05
1.9999999949504854e-06,684,-2599.303466796875,-6.0805657994933426e-05
1.9999999949504854e-06,685,-2601.964599609375,-6.107668014010414e-05
1.9999999949504854e-06,686,-2604.670166015625,-6.135049625299871e-05
1.9999999949504854e-06,687,-2607.4208984375,-6.162984209368005e-05
1.9999999949504854e-06,688,-2610.217529296875,-6.191332067828625e-05
1.9999999949504854e-06,689,-2613.061279296875,-6.220223440323025e-05
1.9999999949504854e-06,690,-2615.952392578125,-6.249555735848844e-05
1.9999999949504854e-06,691,-2618.891845703125,-6.279318768065423e-05
1.9999999949504854e-06,692,-2621.88037109375,-6.309700984274969e-05
1.9999999949504854e-06,693,-2624.9189453125,-6.340504478430375e-05
1.9999999949504854e-06,694,-2628.008544921875,-6.371910421876237e-05
1.9999999949504854e-06,695,-2631.149658203125,-6.40375365037471e-05
1.9999999949504854e-06,696,-2634.34326171875,-6.43612802377902e-05
1.9999999949504854e-06,697,-2637.59033203125,-6.469043728429824e-05
1.9999999949504854e-06,698,-2640.891845703125,-6.502634641947225e-05
1.9999999949504854e-06,699,-2644.24853515625,-6.53664828860201e-05
1.9999999949504854e-06,700,-2647.661376953125,-6.571263656951487e-05
1.9999999949504854e-06,701,-2651.131103515625,-6.606554234167561e-05
1.9999999949504854e-06,702,-2654.658935546875,-6.642236257903278e-05
1.9999999949504854e-06,703,-2658.245849609375,-6.67864442220889e-05
1.9999999949504854e-06,704,-2661.892822265625,-6.715701601933688e-05
1.9999999949504854e-06,705,-2665.600830078125,-6.753331399522722e-05
1.9999999949504854e-06,706,-2669.37060546875,-6.791515625081956e-05
1.9999999949504854e-06,707,-2673.20361328125,-6.830449274275452e-05
1.9999999949504854e-06,708,-2677.100830078125,-6.869956996524706e-05
1.9999999949504854e-06,709,-2681.06298828125,-6.910165393492207e-05
1.9999999949504854e-06,710,-2685.091552734375,-6.951032264623791e-05
1.9999999949504854e-06,711,-2689.1875,-6.992615817580372e-05
1.9999999949504854e-06,712,-2693.35205078125,-7.03491605236195e-05
1.9999999949504854e-06,713,-2697.586181640625,-7.077785267028958e-05
1.9999999949504854e-06,714,-2701.89111328125,-7.121487578842789e-05
1.9999999949504854e-06,715,-2706.26806640625,-7.165985880419612e-05
1.9999999949504854e-06,716,-2710.71826171875,-7.211026240838692e-05
1.9999999949504854e-06,717,-2715.24267578125,-7.256984827108681e-05
1.9999999949504854e-06,718,-2719.843017578125,-7.303679012693465e-05
1.9999999949504854e-06,719,-2724.520263671875,-7.351089152507484e-05
1.9999999949504854e-06,720,-2729.275634765625,-7.399371679639444e-05
1.9999999949504854e-06,721,-2734.110595703125,-7.448444375768304e-05
1.9999999949504854e-06,722,-2739.026611328125,-7.498283230233938e-05
1.9999999949504854e-06,723,-2744.024658203125,-7.54895736463368e-05
1.9999999949504854e-06,724,-2749.1064453125,-7.600604294566438e-05
1.9999999949504854e-06,725,-2754.27294921875,-7.652938074897975e-05
1.9999999949504854e-06,726,-2759.526123046875,-7.706251926720142e-05
1.9999999949504854e-06,727,-2764.8671875,-7.760442531434819e-05
1.9999999949504854e-06,728,-2770.29736328125,-7.815566641511396e-05
1.9999999949504854e-06,729,-2775.818603515625,-7.871534035075456e-05
1.9999999949504854e-06,730,-2781.43212890625,-7.92844730312936e-05
1.9999999949504854e-06,731,-2787.139404296875,-7.986447599250823e-05
1.9999999949504854e-06,732,-2792.9423828125,-8.045223512453958e-05
1.9999999949504854e-06,733,-2798.84228515625,-8.105138840619475e-05
1.9999999949504854e-06,734,-2804.8408203125,-8.165954932337627e-05
1.9999999949504854e-06,735,-2810.939697265625,-8.227810758398846e-05
1.9999999949504854e-06,736,-2817.140869140625,-8.290763798868284e-05
1.9999999949504854e-06,737,-2823.4453125,-8.354667806997895e-05
1.9999999949504854e-06,738,-2829.85546875,-8.419759251410142e-05
1.9999999949504854e-06,739,-2836.372802734375,-8.485778380418196e-05
1.9999999949504854e-06,740,-2842.999267578125,-8.55305916047655e-05
1.9999999949504854e-06,741,-2849.736572265625,-8.621403685538098e-05
1.9999999949504854e-06,742,-2856.58642578125,-8.690894901519641e-05
1.9999999949504854e-06,743,-2863.55078125,-8.761513163335621e-05
1.9999999949504854e-06,744,-2870.6318359375,-8.833366155158728e-05
1.9999999949504854e-06,745,-2877.8310546875,-8.906379662221298e-05
1.9999999949504854e-06,746,-2885.15087890625,-8.980593702290207e-05
1.9999999949504854e-06,747,-2892.59326171875,-9.056150884134695e-05
1.9999999949504854e-06,748,-2900.159912109375,-9.13284020498395e-05
1.9999999949504854e-06,749,-2907.853271484375,-9.210985444951802e-05
1.9999999949504854e-06,750,-2915.67529296875,-9.290218440582976e-05
1.9999999949504854e-06,751,-2923.6279296875,-9.370878979098052e-05
1.9999999949504854e-06,752,-2931.7138671875,-9.452897211303934e-05
1.9999999949504854e-06,753,-2939.93505859375,-9.53626586124301e-05
1.9999999949504854e-06,754,-2948.29345703125,-9.621075150789693e-05
1.9999999949504854e-06,755,-2956.7919921875,-9.707290155347437e-05
1.9999999949504854e-06,756,-2965.4326171875,-9.794920333661139e-05
1.9999999949504854e-06,757,-2974.217529296875,-9.883983875624835e-05
1.9999999949504854e-06,758,-2983.149658203125,-9.974609565688297e-05
1.9999999949504854e-06,759,-2992.23095703125,-0.0001006667735055089
1.9999999949504854e-06,760,-3001.46435546875,-0.0001016035457723774
1.9999999949504854e-06,761,-3010.852294921875,-0.00010255575034534559
1.9999999949504854e-06,762,-3020.39697265625,-0.00010352343088015914
1.9999999949504854e-06,763,-3030.101318359375,-0.00010450739500811324
1.9999999949504854e-06,764,-3039.96826171875,-0.00010550959268584847
1.9999999949504854e-06,765,-3050.0,-0.00010652499622665346
1.9999999949504854e-06,766,-3060.03173828125,-0.00010754133836599067
1.9999999949504854e-06,767,-3069.898681640625,-0.00010854226275114343
1.9999999949504854e-06,768,-3079.60302734375,-0.00010952631419058889
1.9999999949504854e-06,769,-3089.147705078125,-0.00011049479508074
1.9999999949504854e-06,770,-3098.53564453125,-0.00011144641030114144
1.9999999949504854e-06,771,-3107.76904296875,-0.00011238329170737416
1.9999999949504854e-06,772,-3116.850341796875,-0.00011330373672535643
1.9999999949504854e-06,773,-3125.782470703125,-0.000114209768071305
1.9999999949504854e-06,774,-3134.5673828125,-0.00011510042531881481
1.9999999949504854e-06,775,-3143.2080078125,-0.00011597610864555463
1.9999999949504854e-06,776,-3151.70654296875,-0.00011683877528412268
1.9999999949504854e-06,777,-3160.06494140625,-0.00011768534750444815
1.9999999949504854e-06,778,-3168.2861328125,-0.00011851931049022824
1.9999999949504854e-06,779,-3176.3720703125,-0.00011933928180951625
1.9999999949504854e-06,780,-3184.32470703125,-0.00012014498497592285
1.9999999949504854e-06,781,-3192.146728515625,-0.00012093841360183433
1.9999999949504854e-06,782,-3199.840087890625,-0.00012171874550404027
1.9999999949504854e-06,783,-3207.40673828125,-0.00012248584243934602
1.9999999949504854e-06,784,-3214.84912109375,-0.00012324078124947846
1.9999999949504854e-06,785,-3222.1689453125,-0.0001239827979588881
1.9999999949504854e-06,786,-3229.3681640625,-0.00012471246009226888
1.9999999949504854e-06,787,-3236.44921875,-0.00012543074262794107
1.9999999949504854e-06,788,-3243.41357421875,-0.00012613651051651686
1.9999999949504854e-06,789,-3250.263427734375,-0.00012683110253419727
1.9999999949504854e-06,790,-3257.000732421875,-0.00012751415488310158
1.9999999949504854e-06,791,-3263.627197265625,-0.00012818661343771964
1.9999999949504854e-06,792,-3270.14453125,-0.00012884642637800425
1.9999999949504854e-06,793,-3276.5546875,-0.0001294969697482884
1.9999999949504854e-06,794,-3282.859130859375,-0.00013013562420383096
1.9999999949504854e-06,795,-3289.060302734375,-0.00013076476170681417
1.9999999949504854e-06,796,-3295.1591796875,-0.0001313829270657152
1.9999999949504854e-06,797,-3301.15771484375,-0.00013199070235714316
